cell;lon;lat
22146;24.597702026367;59.392776489258
22147;24.688339233398;59.44221496582
22148;24.694519;59.431229
22149;24.717178344727;59.416122436523
22150;24.552383422852;59.296646118164
22151;24.751053;59.409256
22152;24.66362;59.417038
22153;24.708938598633;59.416122436523
22154;24.68605;59.412003
22155;24.707108;59.399643
22156;24.732284545898;59.416122436523
22157;24.644393920898;59.396896362305
22158;24.70344543457;59.380416870117
22159;24.633407592773;59.370803833008
22160;24.709969;59.403763
22161;24.692459;59.417038
22162;24.732284545898;59.422988891602
22163;24.699325561523;59.417495727539
22164;24.699325561523;59.417495727539
22165;24.724044799805;59.425735473633
22166;24.827041625977;59.504013061523
22167;24.743270874023;59.432601928711
22168;24.748764038086;59.438095092773
22169;24.759750366211;59.428482055664
22170;24.522171020508;58.376541137695
22171;24.710311889648;59.418869018555
22172;24.658126831055;59.394149780273
22173;25.601577758789;58.366928100586
22174;24.746704;59.440842
22175;24.732284545898;59.406509399414
22176;24.80094909668;59.446334838867
22177;24.731369;59.423447
22178;24.675979614258;59.39826965332
22179;26.991485;58.901413
22180;25.712124;59.569932
22181;26.085892;57.811661
22182;27.23991394043;57.603378295898
22183;28.143539428711;59.388656616211
22184;26.373368;59.333038
22185;27.419586;59.333954
22186;27.411438;59.350479
22187;25.248162;59.3312
22188;27.008514;58.918991
22189;26.15364074707;59.351577758789
22190;27.420273;59.332809
22191;26.953483;58.857205
22192;24.65950012207;59.395523071289
22193;24.751510620117;59.440841674805
22194;25.12402;59.421284
22195;27.454894;59.252713
22196;27.4189;59.343338
22197;24.507064819336;59.438095092773
22198;26.689224243164;58.360061645508
22199;24.629974;59.431229
22200;24.700698852539;59.440841674805
22201;24.609604;59.427567
22202;27.851028442383;59.381790161133
22203;24.496078491211;59.357070922852
22204;24.640274047852;59.431228637695
22205;24.651260375977;59.427108764648
22206;24.714431762695;59.432601928711
22207;24.688339233398;59.444961547852
22208;24.733657836914;59.469680786133
22209;24.707565307617;59.436721801758
22210;24.72541809082;59.472427368164
22211;24.656753540039;59.416122436523
22212;24.686965942383;59.414749145508
22213;24.639587;59.315872
22214;24.701614;59.411087
22215;24.685592651367;59.44221496582
22216;24.6698;59.429855
22217;24.571609;59.433975
22218;24.673233032227;59.39826965332
22219;24.599075317383;59.394149780273
22220;24.680786;59.428482
22221;24.638900756836;59.438095092773
22222;24.829788208008;59.322738647461
22223;24.746017456055;59.418869018555
22224;24.696578979492;59.403762817383
22225;24.880599975586;59.348831176758
22226;24.58122253418;59.318618774414
22227;24.729537963867;59.402389526367
22228;24.697952270508;59.422988891602
22229;24.685592651367;59.399642944336
22230;24.589462280273;59.333724975586
22231;24.699325561523;59.405136108398
22232;24.680099487305;59.390029907227
22233;24.707565307617;59.412002563477
22234;24.809188842773;59.455947875977
22235;25.605697631836;58.364181518555
22236;24.714431762695;59.421615600586
22237;24.839401245117;59.462814331055
22238;24.803695678711;59.447708129883
22239;24.73503112793;59.439468383789
22240;24.685592651367;59.401016235352
22241;24.707565307617;59.413375854492
22242;24.683189;59.407883
22243;24.522171020508;58.376541137695
22244;24.816055297852;59.512252807617
22245;26.116558;57.838898
22246;26.361275;59.347734
22247;25.087961;59.441241
22248;27.395095825195;59.303512573242
22249;26.100057;59.318623
22250;24.748764038086;59.44221496582
22251;27.045456;58.94426
22252;25.310885;59.441325
22253;27.409908;59.357365
22254;25.117306;59.337872
22255;26.370651;59.350202
22256;26.878045;58.854163
22257;26.360863;59.347595
22258;26.358719;59.347916
22259;27.411423;59.349747
22260;24.684219360352;59.440841674805
22261;24.697952270508;59.421615600586
22262;24.632034301758;59.424362182617
22263;24.765243530273;59.461441040039
22264;24.664993286133;59.412002563477
22265;26.693344;58.362122
22266;24.592208862305;59.484786987305
22267;24.623795;59.431229
22268;26.69403;58.365555
22269;27.863388;59.379959
22270;24.625168;59.427109
22271;24.640274047852;59.425735473633
22272;24.651260375977;59.412002563477
22273;24.522858;59.433975
22274;24.569824;59.427795
22275;24.600174;59.397995
22276;24.693832397461;59.44221496582
22277;24.689712524414;59.444961547852
22278;24.66911315918;59.381790161133
22279;24.667739868164;59.412002563477
22280;24.684219360352;59.42985534668
22281;24.700698852539;59.443588256836
22282;24.640274047852;59.409255981445
22283;24.52766418457;59.444961547852
22284;24.633407592773;59.413375854492
22285;24.695205688477;59.42024230957
22286;24.524917602539;59.395523071289
22287;24.729537963867;59.417495727539
22288;24.618301391602;59.383163452148
22289;24.70344543457;59.40788269043
22290;24.574356079102;59.381790161133
22291;24.698868;59.405136
22292;24.724044799805;59.444961547852
22293;24.704818725586;59.439468383789
22294;24.696578979492;59.440841674805
22295;24.623794555664;59.390029907227
22296;24.546890258789;59.293899536133
22297;24.761123657227;59.373550415039
22298;24.748764038086;59.417495727539
22299;24.774856567383;59.33235168457
22300;24.673233032227;59.381790161133
22301;24.645767211914;59.391403198242
22302;24.875106811523;59.358444213867
22303;24.619674682617;59.344711303711
22304;24.72541809082;59.395523071289
22305;24.623794555664;59.351577758789
22306;24.740524291992;59.381790161133
22307;24.715805053711;59.401016235352
22308;24.64714050293;59.381790161133
22309;24.677352905273;59.380416870117
22310;24.689712524414;59.413375854492
22311;24.654006958008;59.395523071289
22312;24.66911315918;59.412002563477
22313;24.772109985352;59.425735473633
22314;24.667739868164;59.396896362305
22315;24.686965942383;59.399642944336
22316;24.736404418945;59.405136108398
22317;24.522171020508;58.376541137695
22318;24.759750366211;59.425735473633
22319;24.685592651367;59.40788269043
22320;24.754257202148;59.44221496582
22321;24.688339233398;59.406509399414
22322;24.686965942383;59.401016235352
22323;24.744644165039;59.435348510742
22324;24.744644165039;59.418869018555
22325;24.76593;59.433289
22326;24.718208;59.436722
22327;24.750137329102;59.44221496582
22328;24.77897644043;59.449081420898
22329;24.721298217773;59.428482055664
22330;24.83528137207;59.487533569336
22331;24.849014282227;59.47380065918
22332;24.840774536133;59.482040405273
22333;24.787216186523;59.443588256836
22334;24.739151;59.440155
22335;24.74739074707;59.417495727539
22336;24.787216186523;59.440841674805
22337;24.746017456055;59.438095092773
22338;24.747849;59.433975
22339;24.730911254883;59.466934204102
22340;26.99571;58.907078
22341;27.409926;59.321366
22342;26.834295;58.915361
22343;24.214234;59.330982
22344;25.196064;59.431505
22345;27.002261;58.863065
22346;26.370620727539;59.34196472168
22347;27.39804;59.362957
22348;26.093215942383;57.81623840332
22349;26.246674;59.401962
22350;24.616928100586;59.343338012695
22351;26.359634;59.347458
22352;25.087289;59.451613
22353;26.845233;58.871931
22354;27.413073;59.3537
22355;24.937763;59.498707
22356;26.689224243164;58.360061645508
22357;24.699325561523;59.42985534668
22358;26.683043;58.351822
22359;24.719924926758;59.428482055664
22360;24.577103;59.393326
22361;24.662247;59.428482
22362;24.533157348633;59.373550415039
22363;24.718551635742;59.444961547852
22364;24.708938598633;59.432601928711
22365;24.572067;59.417801
22366;24.662246704102;59.410629272461
22367;24.70344543457;59.439468383789
22368;24.781723022461;59.45182800293
22369;24.709625;59.432602
22370;24.700698852539;59.444961547852
22371;24.62516784668;59.399642944336
22372;27.798233;59.388239
22373;24.706192016602;59.431228637695
22374;24.627365;59.418869
22375;24.721298217773;59.377670288086
22376;24.707565307617;59.380416870117
22377;24.581085;59.399643
22378;24.70344543457;59.383163452148
22379;24.693375;59.403763
22380;24.64714050293;59.39826965332
22381;24.718551635742;59.424362182617
22382;24.713745;59.438095
22383;24.670486450195;59.39826965332
22384;24.686965942383;59.315872192383
22385;24.589462280273;59.321365356445
22386;24.685592651367;59.443588256836
22387;24.570236206055;59.369430541992
22388;24.566116333008;59.392776489258
22389;24.622421264648;59.406509399414
22390;24.689712524414;59.387283325195
22391;24.755630493164;59.418869018555
22392;24.714431762695;59.421615600586
22393;24.739151000977;59.373550415039
22394;24.670944;59.413834
22395;24.759293;59.416122
22396;24.757919;59.413376
22397;24.638900756836;59.374923706055
22398;24.980850219727;59.278793334961
22399;24.71305847168;59.414749145508
22400;24.73503112793;59.379043579102
22401;24.711685180664;59.402389526367
22402;24.739151000977;59.42024230957
22403;24.770736694336;59.350204467773
22404;24.732284545898;59.421615600586
22405;24.648513793945;59.359817504883
22406;24.692459106445;59.416122436523
22407;24.706192016602;59.412002563477
22408;24.522171020508;58.376541137695
22409;24.522171020508;58.376541137695
22410;24.704818725586;59.409255981445
22411;24.748764038086;59.438095092773
22412;24.825668334961;59.504013061523
22413;24.743270874023;59.432601928711
22414;25.601577758789;58.366928100586
22415;24.744644165039;59.439468383789
22416;24.680099487305;59.399642944336
22417;24.522171020508;58.376541137695
22418;24.832534790039;59.472427368164
22419;24.748764038086;59.413375854492
22420;25.60432434082;58.36555480957
22421;25.601577758789;58.366928100586
22422;24.706192016602;59.418869018555
22423;24.680099487305;59.403762817383
22424;24.724044799805;59.428482055664
22425;24.741898;59.429169
22426;24.773483276367;59.425735473633
22427;24.746017456055;59.440841674805
22428;24.747391;59.429855
22429;24.770736694336;59.427108764648
22430;24.760666;59.433975
22431;24.743270874023;59.438095092773
22432;24.75975;59.434662
22433;24.726791381836;59.428482055664
22434;24.663162;59.431229
22435;24.730225;59.436722
22436;24.737777709961;59.458694458008
22437;27.405623;59.310837
22438;27.392349243164;59.309005737305
22439;27.418638;59.343534
22440;26.939438;58.859665
22441;27.412949;59.355125
22442;24.853134155273;59.432601928711
22443;24.61555480957;59.343338012695
22444;27.041886;58.94838
22445;26.397741;59.346772
22446;24.722671508789;59.433975219727
22447;26.997528;58.910751
22448;27.019914;58.924919
22449;26.103371;57.859362
22450;24.592972;59.318367
22451;24.750137329102;59.44221496582
22452;27.42009;59.332901
22453;24.276351928711;59.509506225586
22454;27.420158;59.332352
22455;28.146366;59.406139
22456;24.651947;59.425049
22457;24.697952270508;59.428482055664
22458;24.603195;59.431229
22459;24.674606323242;59.42985534668
22460;24.699325561523;59.424362182617
22461;24.699325561523;59.439468383789
22462;24.684219360352;59.44221496582
22463;24.647827;59.428482
22464;24.572708;59.422165
22465;28.128433227539;59.427108764648
22466;24.707565307617;59.436721801758
22467;26.675491333008;58.379287719727
22468;24.568862915039;59.387283325195
22469;24.592209;59.4142
22470;24.56131;59.428482
22471;26.689224243164;58.360061645508
22472;24.746017456055;59.368057250977
22473;24.578475952148;59.31999206543
22474;24.69108581543;59.428482055664
22475;24.722671508789;59.396896362305
22476;24.715805053711;59.422988891602
22477;24.604568481445;59.513626098633
22478;24.709488;59.410629
22479;24.794082641602;59.344711303711
22480;24.63752746582;59.366683959961
22481;24.730911254883;59.403762817383
22482;24.559593;59.429855
22483;24.722671508789;59.401016235352
22484;24.713058;59.389572
22485;24.692459;59.429855
22486;24.730453;59.403763
22487;24.668655;59.413376
22488;24.770736694336;59.324111938477
22489;24.770736694336;59.33235168457
22490;24.731827;59.403305
22491;24.682846069336;59.413375854492
22492;24.752426;59.412918
22493;24.710311889648;59.418869018555
22494;24.692459106445;59.414749145508
22495;24.714431762695;59.421615600586
22496;24.75700378418;59.368057250977
22497;24.63752746582;59.365310668945
22498;24.682846069336;59.38591003418
22499;24.596328735352;59.330978393555
22500;24.540023803711;58.544082641602
22501;24.684219360352;59.40788269043
22502;24.740524291992;59.432601928711
22503;24.673233032227;59.394149780273
22504;24.64714050293;59.387283325195
22505;24.522171020508;58.376541137695
22506;25.601577758789;58.366928100586
22507;24.752197;59.439468
22508;25.605697631836;58.364181518555
22509;24.743958;59.433975
22510;24.737091;59.438095
22511;24.741897583008;59.432601928711
22512;24.732285;59.433975
22513;24.787216;59.529419
22514;24.741897583008;59.428482055664
22515;24.746017;59.431915
22516;24.730911254883;59.427108764648
22517;24.825668334961;59.505386352539
22518;24.746017;59.433975
22519;24.737777709961;59.438095092773
22520;24.718552;59.427109
22521;24.76387;59.434662
22522;24.730911254883;59.446334838867
22523;24.744644165039;59.436721801758
22524;24.73503112793;59.446334838867
22525;24.775314;59.429855
22526;24.789962768555;59.44221496582
22527;26.98974;58.906525
22528;22.731399536133;58.222732543945
22529;26.369934;59.333038
22530;26.376938;59.350205
22531;26.356544;59.333726
22532;26.905154;58.818399
22533;27.005247;58.915619
22534;26.377944;59.346543
22535;26.18448;59.380428
22536;27.395095825195;59.303512573242
22537;27.036394;58.951127
22538;26.38298;59.339218
22539;27.397842407227;59.296646118164
22540;26.9854;58.98079
22541;27.395095825195;59.300765991211
22542;24.702072143555;59.425735473633
22543;26.675491333008;58.379287719727
22544;24.629287719727;59.410629272461
22545;24.638900756836;59.395523071289
22546;26.068496704102;57.799758911133
22547;24.655380249023;59.39826965332
22548;24.696578979492;59.44221496582
22549;24.702072143555;59.444961547852
22550;24.70344543457;59.439468383789
22551;24.809188842773;59.50813293457
22552;24.674606323242;59.586410522461
22553;24.674606323242;59.42985534668
22554;24.729537963867;59.37629699707
22555;24.708938598633;59.50813293457
22556;24.606857;59.399643
22557;24.641647338867;59.424362182617
22558;24.686965942383;59.440841674805
22559;24.702072143555;59.443588256836
22560;24.689712524414;59.40788269043
22561;24.849014282227;59.343338012695
22562;24.724044799805;59.37629699707
22563;24.626541137695;59.409255981445
22564;24.640274047852;59.427108764648
22565;24.626541137695;59.362564086914
22566;24.59358215332;59.395523071289
22567;24.710311889648;59.409255981445
22568;24.678726196289;59.388656616211
22569;24.623794555664;59.352951049805
22570;24.707565307617;59.387283325195
22571;24.753571;59.420242
22572;24.704818725586;59.381790161133
22573;24.618301391602;59.369430541992
22574;24.644393920898;59.396896362305
22575;24.759750366211;59.36393737793
22576;24.540023803711;59.293899536133
22577;24.673233032227;59.39826965332
22578;24.641647338867;59.387283325195
22579;24.746017456055;59.40788269043
22580;24.688339233398;59.401016235352
22581;24.678268;59.409256
22582;24.622421264648;59.37629699707
22583;24.686965942383;59.418869018555
22584;24.600449;59.328232
22585;24.61555480957;59.34196472168
22586;24.64714050293;59.392776489258
22587;24.674606323242;59.392776489258
22588;24.807815551758;59.45182800293
22589;24.714431762695;59.421615600586
22590;24.522171020508;58.376541137695
22591;24.829788208008;59.46418762207
22592;24.697952270508;59.42985534668
22593;24.811935424805;59.509506225586
22594;24.684219360352;59.406509399414
22595;25.60432434082;58.36555480957
22596;24.684219360352;59.38591003418
22597;24.832534790039;59.471054077148
22598;24.700698852539;59.422988891602
22599;25.607070922852;58.362808227539
22600;24.736404;59.405594
22601;24.677352905273;59.402389526367
22602;24.759750366211;59.443588256836
22603;24.759750366211;59.433975219727
22604;24.818801879883;59.512252807617
22605;24.81330871582;59.512252807617
22606;24.827041625977;59.487533569336
22607;24.739151;59.440155
22608;24.741897583008;59.427108764648
22609;24.809188842773;59.532852172852
22610;24.839401245117;59.477920532227
22611;24.755630493164;59.433975219727
22612;24.781723022461;59.443588256836
22613;24.750137329102;59.443588256836
22614;24.726791381836;59.462814331055
22615;24.741897583008;59.428482055664
22616;24.726791381836;59.428482055664
22617;24.754257;59.433975
22618;24.75975;59.43718
22619;24.740524;59.443588
22620;24.788589477539;59.525985717773
22621;24.851760864258;59.406509399414
22622;24.836654663086;59.461441040039
22623;24.862747192383;59.461441040039
22624;24.85725402832;59.460067749023
22625;24.810562133789;59.443588256836
22626;24.743270874023;59.444961547852
22627;24.865493774414;59.462814331055
22628;24.786758;59.422531
22629;24.800262;59.425735
22630;24.846268;59.436035
22631;24.750137;59.438095
22632;24.766616821289;59.469680786133
22633;24.798202514648;59.444961547852
22634;24.799575805664;59.416122436523
22635;24.906692504883;59.39826965332
22636;25.172424;59.499207
22637;24.812851;59.427109
22638;24.780349731445;59.479293823242
22639;24.873733520508;59.438095092773
22640;24.802322387695;59.40788269043
22641;25.089346;59.449087
22642;24.909495;59.374929
22643;24.930038452148;59.317245483398
22644;25.076981;59.452515
22645;26.334915161133;57.908248901367
22646;26.447525024414;58.247451782227
22647;27.528305053711;58.081283569336
22648;26.112442016602;57.828598022461
22649;25.002822875977;59.454574584961
22650;24.866181;59.439469
22651;27.695846557617;57.784652709961
22652;26.123428344727;57.83821105957
22653;26.545028686523;57.883529663086
22654;24.77897644043;59.424362182617
22655;26.85676574707;58.198013305664
22656;26.451644897461;58.086776733398
22657;26.082229614258;57.810745239258
22658;26.52717590332;58.41911315918
22659;26.49284362793;58.056564331055
22660;25.968246459961;57.75032043457
22661;25.973739624023;57.753067016602
22662;26.507949829102;58.118362426758
22663;26.948776245117;58.811874389648
22664;27.282485961914;59.392776489258
22665;27.772750854492;59.061813354492
22666;27.419815063477;59.368057250977
22667;26.465377807617;58.141708374023
22668;26.124801635742;59.344711303711
22669;27.367630004883;59.380416870117
22670;27.341537475586;59.211502075195
22671;26.660385131836;58.239212036133
22672;26.65901184082;58.399887084961
22673;27.294845581055;59.417495727539
22674;26.370620727539;58.468551635742
22675;26.635665893555;58.225479125977
22676;26.687850952148;58.247451782227
22677;26.38298034668;58.474044799805
22678;28.172378540039;59.37629699707
22679;28.191604614258;59.377670288086
22680;27.890853881836;59.379043579102
22681;28.168258666992;59.387283325195
22682;28.191604614258;59.377670288086
22683;28.110580444336;59.40788269043
22684;28.191604614258;59.394149780273
22685;28.085861206055;59.379043579102
22686;24.51530456543;58.588027954102
22687;28.186111450195;59.391403198242
22688;24.552383422852;58.270797729492
22689;24.501571655273;58.383407592773
22690;24.680099487305;58.25569152832
22691;24.497451782227;58.442459106445
22692;24.817428588867;58.662185668945
22693;24.943771362305;58.737716674805
22694;24.52766418457;58.55094909668
22695;24.49333190918;58.388900756836
22696;24.47135925293;58.655319213867
22697;24.928665161133;58.789901733398
22698;24.494705200195;58.626480102539
22699;24.530410766602;58.339462280273
22700;24.680099487305;58.254318237305
22701;24.516677856445;58.377914428711
22702;24.442520141602;58.696517944336
22703;24.545516967773;58.37516784668
22704;24.51530456543;58.391647338867
22705;24.680099487305;58.254318237305
22706;24.489212036133;58.63883972168
22707;24.430160522461;58.747329711914
22708;24.498825073242;58.406753540039
22709;24.750137329102;59.439468383789
22710;24.751510620117;59.438095092773
22711;24.759750366211;59.42985534668
22712;24.759064;59.429855
22713;24.750137329102;59.436721801758
22714;24.756317;59.438095
22715;24.737777709961;59.435348510742
22716;24.723015;59.428482
22717;24.743729;59.419327
22718;24.74739074707;59.431228637695
22719;24.781723022461;59.565811157227
22720;24.775543;59.425735
22721;24.80094909668;59.446334838867
22722;24.761124;59.433517
22723;24.861373901367;59.468307495117
22724;24.803238;59.425735
22725;24.795458;59.442903
22726;24.828414916992;59.428482055664
22727;24.71305847168;59.447708129883
22728;24.846267700195;59.431228637695
22729;24.744644165039;59.436721801758
22730;25.00351;59.454575
22731;25.002822875977;59.454574584961
22732;24.722397;59.444138
22733;24.809188842773;59.44221496582
22734;24.739151000977;59.427108764648
22735;24.816742;59.444275
22736;24.758377075195;59.510879516602
22737;24.799575805664;59.425735473633
22738;24.846267700195;59.377670288086
22739;24.863663;59.439011
22740;24.814682006836;59.399642944336
22741;25.072860717773;59.53010559082
22742;24.806442260742;59.40788269043
22743;25.228051;59.402391
22744;24.781723022461;59.42024230957
22745;24.817428588867;59.39826965332
22746;24.798889;59.425735
22747;24.816055297852;59.399642944336
22748;24.799575805664;59.424362182617
22749;24.814682;59.442902
22750;24.854507;59.433517
22751;26.001205444336;57.765426635742
22752;26.406326293945;58.46305847168
22753;26.318435668945;57.909622192383
22754;26.49284362793;58.100509643555
22755;26.569747924805;58.401260375977
22756;25.954513549805;57.746200561523
22757;26.472244262695;58.046951293945
22758;26.562881469727;58.414993286133
22759;24.873734;59.437408
22760;26.064376831055;57.798385620117
22761;26.499710083008;58.090896606445
22762;27.518692016602;58.082656860352
22763;26.502456665039;58.430099487305
22764;27.518692016602;58.082656860352
22765;26.474990844727;58.051071166992
22766;27.47200012207;59.365310668945
22767;27.31819152832;59.401016235352
22768;27.359390258789;59.201889038086
22769;27.281112670898;59.428482055664
22770;27.940292358398;59.373550415039
22771;26.524429321289;58.420486450195
22772;26.664505004883;58.241958618164
22773;26.61506652832;58.224105834961
22774;28.179244995117;59.377670288086
22775;28.120193481445;59.433975219727
22776;28.14079284668;59.414749145508
22777;27.347030639648;59.412002563477
22778;27.326431274414;59.443588256836
22779;28.164138793945;59.387283325195
22780;27.885360717773;59.372177124023
22781;28.085861206055;59.379043579102
22782;28.191604614258;59.394149780273
22783;28.17512512207;59.391403198242
22784;27.78923034668;59.387283325195
22785;28.169631958008;59.374923706055
22786;27.256393432617;59.339218139648
22787;27.298965454102;59.401016235352
22788;27.849655151367;59.381790161133
22789;24.516677856445;58.452072143555
22790;28.191604614258;59.377670288086
22791;27.259140014648;59.42024230957
22792;24.502944946289;58.230972290039
22793;24.248886108398;58.439712524414
22794;24.531784057617;58.487777709961
22795;24.516677856445;58.246078491211
22796;24.522171020508;58.187026977539
22797;24.534530639648;58.435592651367
22798;24.711685180664;58.857192993164
22799;24.546890258789;58.37516784668
22800;24.526290893555;58.376541137695
22801;24.533157348633;58.37516784668
22802;24.487838745117;58.63883972168
22803;25.188217163086;58.669052124023
22804;24.52766418457;58.482284545898
22805;24.873733520508;58.872299194336
22806;22.05436706543;57.909622192383
22807;24.789962768555;59.536972045898
22808;24.728164672852;59.435348510742
22809;24.80094909668;59.524612426758
22810;24.719238;59.432602
22811;24.801865;59.425735
22812;24.741897583008;59.428482055664
22813;24.939651489258;59.309005737305
22814;24.863434;59.439469
22815;24.795455932617;59.444961547852
22816;24.809188842773;59.446334838867
22817;24.846955;59.435349
22818;24.761123657227;59.432601928711
22819;25.029602;59.450456
22820;24.860916;59.438553
22821;24.939651489258;59.31037902832
22822;24.767075;59.415665
22823;24.875088;59.414065
22824;24.912185668945;59.330978393555
22825;24.845352;59.431229
22826;25.009689;59.451143
22827;24.840317;59.429855
22828;24.853134155273;59.460067749023
22829;24.828414916992;59.390029907227
22830;24.903945922852;59.465560913086
22831;25.160751342773;59.525985717773
22832;25.028915;59.453888
22833;24.995269;59.453888
22834;24.771423;59.419556
22835;24.857254;59.433517
22836;24.927291870117;59.446334838867
22837;24.838027954102;59.42985534668
22838;24.843521;59.460754
22839;24.795455932617;59.416122436523
22840;24.877853393555;59.39826965332
22841;24.865493774414;59.462814331055
22842;24.810562133789;59.401016235352
22843;24.83528137207;59.460067749023
22844;24.914931;59.422989
22845;26.484603881836;58.053817749023
22846;26.325302124023;57.924728393555
22847;27.514572143555;58.082656860352
22848;26.610946655273;58.215866088867
22849;24.854507446289;59.461441040039
22850;26.459884643555;58.252944946289
22851;26.495590209961;58.064804077148
22852;26.491470336914;58.063430786133
22853;26.490097045898;58.053817749023
22854;26.85676574707;58.198013305664
22855;26.421432495117;58.163681030273
22856;27.292098999023;59.401016235352
22857;26.642532348633;58.40950012207
22858;26.277236938477;58.548202514648
22859;27.009201049805;58.918991088867
22860;27.375869750977;59.37629699707
22861;26.943283081055;58.794021606445
22862;27.011947631836;58.921737670898
22863;27.389602661133;59.368057250977
22864;26.96662902832;58.840713500977
22865;27.34977722168;59.193649291992
22866;26.635665893555;58.224105834961
22867;26.410446166992;58.178787231445
22868;27.395095825195;59.302139282227
22869;26.529922485352;58.195266723633
22870;27.293472290039;59.401016235352
22871;26.70295715332;59.35432434082
22872;26.518936157227;58.143081665039
22873;26.939163208008;58.79264831543
22874;27.959518432617;59.36393737793
22875;28.166885375977;59.387283325195
22876;28.201217651367;59.377670288086
22877;27.62580871582;59.394149780273
22878;27.842788696289;59.383163452148
22879;28.169631958008;59.374923706055
22880;27.894973754883;59.377670288086
22881;28.132553100586;59.424362182617
22882;28.158645629883;59.409255981445
22883;28.098220825195;59.444961547852
22884;28.171005249023;59.374923706055
22885;27.664260864258;59.392776489258
22886;28.179244995117;59.379043579102
22887;28.17512512207;59.390029907227
22888;28.179244995117;59.380416870117
22889;27.749404907227;59.391403198242
22890;27.292098999023;59.401016235352
22891;27.271499633789;59.425735473633
22892;28.176498413086;59.37629699707
22893;28.17512512207;59.37629699707
22894;25.204696655273;58.579788208008
22895;24.588088989258;58.34358215332
22896;24.538650512695;58.520736694336
22897;24.472732543945;58.655319213867
22898;24.545516967773;58.373794555664
22899;24.49333190918;58.398513793945
22900;24.55924987793;58.376541137695
22901;24.431533813477;58.711624145508
22902;24.511184692383;58.399887084961
22903;24.743270874023;59.436721801758
22904;24.836654663086;59.488906860352
22905;24.891586303711;59.346084594727
22906;24.824295;59.426651
22907;24.785842895508;59.418869018555
22908;24.72541809082;59.444961547852
22909;24.731598;59.436035
22910;24.739151;59.426422
22911;24.809188842773;59.519119262695
22912;24.832535;59.428024
22913;24.791794;59.423904
22914;24.833908081055;59.472427368164
22915;24.972610473633;59.284286499023
22916;24.822464;59.427109
22917;25.146326;59.476548
22918;24.789276;59.439468
22919;24.840774536133;59.461441040039
22920;24.956130981445;59.329605102539
22921;24.83757;59.429398
22922;24.86686706543;59.362564086914
22923;24.847640991211;59.318618774414
22924;25.023422241211;59.585037231445
22925;24.963679;59.449089
22926;24.762496948242;59.362564086914
22927;24.859314;59.461441
22928;24.761581;59.417038
22929;24.816055297852;59.399642944336
22930;24.898452758789;59.392776489258
22931;24.81330871582;59.402389526367
22932;24.84581;59.431229
22933;24.850845;59.432144
22934;24.799576;59.434662
22935;24.887466430664;59.350204467773
22936;25.170364;59.501953
22937;24.850387573242;59.462814331055
22938;24.868240356445;59.435348510742
22939;24.873734;59.437408
22940;25.166244;59.505386
22941;24.840774536133;59.42985534668
22942;26.289596557617;57.909622192383
22943;26.477737426758;58.048324584961
22944;26.656265258789;58.401260375977
22945;27.646408081055;58.064804077148
22946;27.543411254883;58.07991027832
22947;25.953140258789;57.744827270508
22948;25.973739624023;57.753067016602
22949;26.078109741211;57.805252075195
22950;24.789047;59.423904
22951;26.413192749023;58.187026977539
22952;27.517318725586;58.082656860352
22953;26.11930847168;57.83821105957
22954;26.420059204102;58.004379272461
22955;26.58073425293;58.19938659668
22956;26.650772094727;58.252944946289
22957;26.634292602539;58.225479125977
22958;27.75764465332;59.054946899414
22959;26.85676574707;58.198013305664
22960;27.326431274414;59.394149780273
22961;26.477737426758;58.165054321289
22962;27.319564819336;59.38591003418
22963;27.293472290039;59.401016235352
22964;26.638412475586;58.410873413086
22965;27.26188659668;59.418869018555
22966;28.168258666992;59.374923706055
22967;27.954025268555;59.336471557617
22968;28.173751831055;59.37629699707
22969;28.164138793945;59.38591003418
22970;28.192977905273;59.380416870117
22971;27.914199829102;59.37629699707
22972;28.024063110352;59.449081420898
22973;28.183364868164;59.395523071289
22974;28.165512084961;59.396896362305
22975;27.292098999023;59.401016235352
22976;28.158645629883;59.401016235352
22977;28.155899047852;59.410629272461
22978;28.150405883789;59.399642944336
22979;28.176498413086;59.392776489258
22980;28.199844360352;59.390029907227
22981;27.863388061523;59.380416870117
22982;28.180618286133;59.380416870117
22983;27.868881225586;59.379043579102
22984;25.160751342773;58.605880737305
22985;24.513931274414;58.380661010742
22986;24.497451782227;58.38752746582
22987;24.829788208008;58.677291870117
22988;24.502944946289;58.384780883789
22989;24.430160522461;58.715744018555
22990;24.491958618164;58.388900756836
22991;24.423294067383;58.831100463867
22992;24.524917602539;58.560562133789
22993;24.502944946289;58.579788208008
22994;24.494705200195;58.410873413086
22995;24.513931274414;58.46305847168
22996;24.498825073242;58.388900756836
22997;24.540023803711;58.588027954102
22998;24.511184692383;58.596267700195
22999;24.538650512695;58.545455932617
23000;25.192337036133;58.577041625977
23001;24.507064819336;58.178787231445
23002;24.774856567383;58.857192993164
23003;24.548263549805;58.394393920898
23004;24.516677856445;58.496017456055
23005;24.741897583008;59.432601928711
23006;24.741898;59.440842
23007;24.840774536133;59.477920532227
23008;24.761123657227;59.432601928711
23009;24.82338;59.427109
23010;24.743270874023;59.427108764648
23011;24.773483276367;59.449081420898
23012;24.839401245117;59.480667114258
23013;24.869613647461;59.461441040039
23014;24.839401245117;59.465560913086
23015;24.722672;59.439812
23016;24.732971;59.431915
23017;24.718208;59.435349
23018;24.811935424805;59.446334838867
